Sales ID,Game_Id,Countryid,Platform,Year_of_Release,Region,Country,Total_Sales,Unit_Price,Revenue,Development_Cost
17187,133,53,XOne,2015,Asia,Indonesia,3300,60,198000,172260
17188,133,53,PC,2015,Asia,Indonesia,300,60,18000,11880
17189,134,53,PS4,2015,Asia,Indonesia,9900,60,594000,510840
17190,134,53,XOne,2015,Asia,Indonesia,3600,60,216000,155520
17191,134,53,PC,2015,Asia,Indonesia,600,60,36000,30600
17192,135,53,PS4,2015,Asia,Indonesia,11400,60,684000,499320
17193,136,53,Nintendo Switch,2015,Asia,Indonesia,6000,60,360000,237600
17194,137,53,PS4,2015,Asia,Indonesia,18000,60,1080000,810000
17195,137,53,XOne,2015,Asia,Indonesia,7800,60,468000,308880
17196,138,53,XOne,2015,Asia,Indonesia,10200,60,612000,434520
17197,139,53,PS4,2015,Asia,Indonesia,15600,60,936000,823680
17198,139,53,XOne,2015,Asia,Indonesia,3300,60,198000,124740
17199,139,53,PC,2015,Asia,Indonesia,600,60,36000,30960
17200,140,53,PS4,2015,Asia,Indonesia,14400,60,864000,561600
17201,140,53,XOne,2015,Asia,Indonesia,2100,60,126000,112140
17202,140,53,PC,2015,Asia,Indonesia,180,60,10800,8316
17203,141,53,PS4,2015,Asia,Indonesia,20700,60,1242000,794880
17204,141,53,XOne,2015,Asia,Indonesia,7200,60,432000,375840
17205,141,53,PC,2015,Asia,Indonesia,300,60,18000,14940
17206,142,53,PS4,2015,Asia,Indonesia,19200,60,1152000,875520
17207,142,53,XOne,2015,Asia,Indonesia,4200,60,252000,153720
17208,142,53,PC,2015,Asia,Indonesia,300,60,18000,13680
17209,143,53,PS4,2015,Asia,Indonesia,17700,60,1062000,711540
17210,143,53,XOne,2015,Asia,Indonesia,3300,60,198000,162360
17211,143,53,PC,2015,Asia,Indonesia,1500,60,90000,69300
17212,144,53,Nintendo Switch,2015,Asia,Indonesia,7800,60,468000,407160
17213,145,53,XOne,2015,Asia,Indonesia,12300,60,738000,612540
17214,146,53,PS4,2015,Asia,Indonesia,22800,60,1368000,1162800
17215,147,53,PS4,2015,Asia,Indonesia,33900,60,2034000,1586520
17216,147,53,XOne,2015,Asia,Indonesia,11400,60,684000,506160
17217,147,53,PC,2015,Asia,Indonesia,3000,60,180000,145800
17218,148,53,PS4,2015,Asia,Indonesia,38400,60,2304000,1866240
17219,148,53,XOne,2015,Asia,Indonesia,7200,60,432000,384480
17220,148,53,PC,2015,Asia,Indonesia,300,60,18000,12960
17221,150,53,XOne,2015,Asia,Indonesia,3300,60,198000,154440
17222,150,53,PC,2016,Asia,Indonesia,300,60,18000,11340
17223,152,53,PS4,2016,Asia,Indonesia,6600,60,396000,285120
17224,152,53,XOne,2016,Asia,Indonesia,1200,60,72000,51120
17225,152,53,PC,2016,Asia,Indonesia,90,60,5400,3780
17226,153,53,PS4,2016,Asia,Indonesia,2400,60,144000,119520
17227,153,53,XOne,2016,Asia,Indonesia,1200,60,72000,43200
17228,153,53,PC,2016,Asia,Indonesia,150,60,9000,6300
17229,149,53,PS4,2016,Asia,Indonesia,1800,60,108000,91800
17230,149,53,PC,2016,Asia,Indonesia,1200,60,72000,60480
17231,149,53,XOne,2016,Asia,Indonesia,300,60,18000,11160
17232,154,53,PS4,2016,Asia,Indonesia,3300,60,198000,166320
17233,154,53,XOne,2016,Asia,Indonesia,600,60,36000,24480
17234,154,53,Nintendo Switch,2016,Asia,Indonesia,300,60,18000,11520
17235,155,53,PS4,2016,Asia,Indonesia,3600,60,216000,177120
17236,155,53,XOne,2016,Asia,Indonesia,900,60,54000,35100
17237,155,53,Nintendo Switch,2016,Asia,Indonesia,600,60,36000,24480
17238,156,53,PS4,2016,Asia,Indonesia,3600,60,216000,146880
17239,156,53,XOne,2016,Asia,Indonesia,1500,60,90000,76500
17240,156,53,PC,2016,Asia,Indonesia,300,60,18000,10980
17241,157,53,PS4,2016,Asia,Indonesia,4500,60,270000,199800
17242,157,53,XOne,2016,Asia,Indonesia,1200,60,72000,59040
17243,158,53,Nintendo Switch,2016,Asia,Indonesia,2400,60,144000,95040
17244,159,53,Nintendo Switch,2016,Asia,Indonesia,2700,60,162000,100440
17245,160,53,XOne,2016,Asia,Indonesia,2400,60,144000,119520
17246,161,53,PS4,2016,Asia,Indonesia,5400,60,324000,233280
17247,161,53,XOne,2016,Asia,Indonesia,900,60,54000,34560
17248,162,53,PS4,2016,Asia,Indonesia,5100,60,306000,257040
17249,162,53,XOne,2016,Asia,Indonesia,900,60,54000,45900
17250,163,53,XOne,2016,Asia,Indonesia,3600,60,216000,153360
17251,151,53,PS4,2016,Asia,Indonesia,8100,60,486000,330480
17252,164,53,PS4,2016,Asia,Indonesia,9600,60,576000,414720
17253,164,53,XOne,2016,Asia,Indonesia,3900,60,234000,184860
17254,165,53,PS4,2016,Asia,Indonesia,8400,60,504000,317520
17255,165,53,XOne,2016,Asia,Indonesia,1500,60,90000,56700
17256,165,53,PC,2016,Asia,Indonesia,600,60,36000,22320
17257,166,53,PS4,2016,Asia,Indonesia,10200,60,612000,532440
17258,166,53,XOne,2016,Asia,Indonesia,3300,60,198000,176220
17259,166,53,PC,2016,Asia,Indonesia,90,60,5400,4806
17260,167,53,PS4,2016,Asia,Indonesia,9900,60,594000,386100
17261,167,53,XOne,2016,Asia,Indonesia,3000,60,180000,133200
17262,167,53,PC,2016,Asia,Indonesia,1200,60,72000,48240
17263,168,53,PS4,2016,Asia,Indonesia,10500,60,630000,415800
17264,168,53,XOne,2016,Asia,Indonesia,2400,60,144000,103680
17265,168,53,PC,2016,Asia,Indonesia,300,60,18000,11340
17266,169,53,PS4,2016,Asia,Indonesia,18000,60,1080000,950400
17267,169,53,XOne,2016,Asia,Indonesia,6000,60,360000,298800
17268,169,53,PC,2016,Asia,Indonesia,1200,60,72000,58320
17269,170,53,PS4,2016,Asia,Indonesia,18300,60,1098000,691740
17270,170,53,XOne,2016,Asia,Indonesia,6000,60,360000,230400
17271,170,53,PC,2016,Asia,Indonesia,900,60,54000,40500
17272,171,53,PS4,2016,Asia,Indonesia,21300,60,1278000,1137420
17273,171,53,XOne,2016,Asia,Indonesia,6600,60,396000,356400
17274,171,53,PC,2016,Asia,Indonesia,300,60,18000,15300
17275,172,53,PS4,2016,Asia,Indonesia,25500,60,1530000,1208700
17276,173,53,PS4,2016,Asia,Indonesia,33300,60,1998000,1238760
17277,173,53,XOne,2016,Asia,Indonesia,5100,60,306000,238680
17278,173,53,PC,2016,Asia,Indonesia,300,60,18000,14580
17279,2,54,PC,1996,Asia,Iran,200,60,12000,9480
17280,1,54,PC,1996,Asia,Iran,1000,60,60000,47400
17281,6,54,PC,1997,Asia,Iran,13000,60,780000,483600
17282,3,54,PC,1997,Asia,Iran,300,60,18000,13320
17283,5,54,PC,1997,Asia,Iran,10000,60,600000,486000
17284,4,54,PC,1997,Asia,Iran,1000,60,60000,45000
17285,7,54,PC,1998,Asia,Iran,500,60,30000,26700
17286,8,54,PC,1999,Asia,Iran,1000,60,60000,36000
17287,9,54,PC,2000,Asia,Iran,13000,60,780000,468000
17288,10,54,PC,2001,Asia,Iran,600,60,36000,32400
17289,11,54,PC,2001,Asia,Iran,500,60,30000,18000
17290,12,54,PC,2001,Asia,Iran,10000,60,600000,402000
17291,13,54,PC,2002,Asia,Iran,800,60,48000,36480
17292,14,54,PC,2002,Asia,Iran,14000,60,840000,588000
17293,15,54,PC,2002,Asia,Iran,17000,60,1020000,836400
17294,16,54,PC,2003,Asia,Iran,9000,60,540000,464400
17295,17,54,PC,2003,Asia,Iran,800,60,48000,39840
17296,18,54,PC,2003,Asia,Iran,9000,60,540000,464400
17297,19,54,PC,2004,Asia,Iran,500,60,30000,23400
17298,20,54,PC,2004,Asia,Iran,800,60,48000,42240
17299,21,54,PC,2005,Asia,Iran,300,60,18000,11340
17300,22,54,PC,2007,Asia,Iran,100,60,6000,5160
17301,23,54,PC,2007,Asia,Iran,3000,60,180000,162000
17302,24,54,PC,2007,Asia,Iran,700,60,42000,26880
17303,25,54,PC,2008,Asia,Iran,1000,60,60000,48000
17304,26,54,PC,2008,Asia,Iran,8000,60,480000,345600
17305,27,54,PC,2008,Asia,Iran,118000,60,7080000,4956000
17306,28,54,PC,2009,Asia,Iran,10000,60,600000,534000
17307,29,54,PC,2009,Asia,Iran,60000,60,3600000,2808000
17308,30,54,PC,2010,Asia,Iran,14000,60,840000,588000
17309,31,54,PC,2010,Asia,Iran,25000,60,1500000,1245000
17310,32,54,PC,2010,Asia,Iran,17000,60,1020000,683400
17311,33,54,PC,2010,Asia,Iran,23000,60,1380000,938400
17312,34,54,PC,2010,Asia,Iran,800,60,48000,36000
17313,35,54,PC,2010,Asia,Iran,58000,60,3480000,2992800
17314,36,54,PC,2011,Asia,Iran,29000,60,1740000,1235400
17315,37,54,PC,2011,Asia,Iran,33000,60,1980000,1663200
17316,38,54,PC,2011,Asia,Iran,32000,60,1920000,1651200
17317,39,54,PC,2011,Asia,Iran,46000,60,2760000,2373600
17318,40,54,PC,2011,Asia,Iran,38000,60,2280000,1892400
17319,41,54,PC,2011,Asia,Iran,60000,60,3600000,2700000
17320,42,54,PC,2012,Asia,Iran,12000,60,720000,590400
17321,42,54,Nintendo Switch,2012,Asia,Iran,3000,60,180000,118800
17322,43,54,Nintendo Switch,2012,Asia,Iran,8000,60,480000,369600
17323,44,54,PC,2012,Asia,Iran,21000,60,1260000,1121400
17324,45,54,PC,2012,Asia,Iran,19000,60,1140000,752400
17325,45,54,Nintendo Switch,2012,Asia,Iran,3000,60,180000,124200
17326,46,54,PC,2012,Asia,Iran,22000,60,1320000,910800
17327,47,54,PC,2012,Asia,Iran,27000,60,1620000,1020600
17328,48,54,Nintendo Switch,2012,Asia,Iran,33000,60,1980000,1742400
17329,49,54,PC,2012,Asia,Iran,54000,60,3240000,2786400
17330,49,54,PS4,2014,Asia,Iran,28000,60,1680000,1411200
17331,50,54,Nintendo Switch,2012,Asia,Iran,32000,60,1920000,1612800
17332,51,54,PS4,2013,Asia,Iran,57000,60,3420000,2770200
17333,51,54,XOne,2013,Asia,Iran,27000,60,1620000,1182600
17334,51,54,Nintendo Switch,2013,Asia,Iran,3000,60,180000,160200
17335,52,54,PS4,2013,Asia,Iran,6000,60,360000,255600
17336,52,54,Nintendo Switch,2013,Asia,Iran,5000,60,300000,270000
17337,52,54,XOne,2013,Asia,Iran,3000,60,180000,156600
17338,53,54,PS4,2013,Asia,Iran,7000,60,420000,294000
17339,53,54,Nintendo Switch,2013,Asia,Iran,5000,60,300000,204000
17340,53,54,XOne,2013,Asia,Iran,4000,60,240000,146400
17341,54,54,PS4,2014,Asia,Iran,16000,60,960000,691200
17342,54,54,Nintendo Switch,2013,Asia,Iran,5000,60,300000,231000
17343,54,54,XOne,2014,Asia,Iran,3000,60,180000,147600
17344,55,54,PS4,2013,Asia,Iran,15000,60,900000,810000
17345,55,54,XOne,2013,Asia,Iran,8000,60,480000,369600
17346,56,54,Nintendo Switch,2013,Asia,Iran,8000,60,480000,360000
17347,57,54,Nintendo Switch,2013,Asia,Iran,7000,60,420000,378000
17348,58,54,XOne,2013,Asia,Iran,13000,60,780000,483600
17349,59,54,PC,2013,Asia,Iran,17000,60,1020000,907800
17350,60,54,PS4,2013,Asia,Iran,23000,60,1380000,1048800
17351,60,54,XOne,2013,Asia,Iran,9000,60,540000,421200
17352,61,54,XOne,2013,Asia,Iran,15000,60,900000,810000
17353,62,54,PS4,2013,Asia,Iran,26000,60,1560000,998400
17354,62,54,XOne,2013,Asia,Iran,9000,60,540000,415800
17355,62,54,Nintendo Switch,2013,Asia,Iran,6000,60,360000,288000
17356,62,54,PC,2013,Asia,Iran,1000,60,60000,45600
17357,63,54,PC,2013,Asia,Iran,18000,60,1080000,874800
17358,64,54,PS4,2013,Asia,Iran,20000,60,1200000,732000
17359,65,54,Nintendo Switch,2013,Asia,Iran,5000,60,300000,228000
17360,66,54,PS4,2013,Asia,Iran,30000,60,1800000,1368000
17361,66,54,XOne,2013,Asia,Iran,7000,60,420000,336000
17362,66,54,PC,2013,Asia,Iran,2000,60,120000,100800
17363,67,54,XOne,2013,Asia,Iran,19000,60,1140000,923400
17364,68,54,Nintendo Switch,2013,Asia,Iran,18000,60,1080000,950400
17365,69,54,PS4,2013,Asia,Iran,39000,60,2340000,1684800
17366,70,54,PS4,2013,Asia,Iran,42000,60,2520000,1738800
17367,70,54,XOne,2013,Asia,Iran,21000,60,1260000,882000
17368,70,54,PC,2013,Asia,Iran,5000,60,300000,228000
17369,70,54,Nintendo Switch,2013,Asia,Iran,3000,60,180000,147600
17370,71,54,PS4,2013,Asia,Iran,44000,60,2640000,1874400
17371,71,54,XOne,2013,Asia,Iran,9000,60,540000,410400
17372,71,54,PC,2013,Asia,Iran,3000,60,180000,120600
17373,72,54,PS4,2013,Asia,Iran,51000,60,3060000,2172600
17374,72,54,XOne,2013,Asia,Iran,19000,60,1140000,798000
17375,72,54,PC,2013,Asia,Iran,10000,60,600000,402000
17376,73,54,Nintendo Switch,2013,Asia,Iran,32000,60,1920000,1228800
17377,74,54,PS4,2014,Asia,Iran,64000,60,3840000,2342400
17378,74,54,XOne,2014,Asia,Iran,14000,60,840000,562800
17379,74,54,PC,2014,Asia,Iran,3000,60,180000,145800
17380,74,54,Nintendo Switch,2014,Asia,Iran,1000,60,60000,42000
17381,75,54,PS4,2014,Asia,Iran,10000,60,600000,534000
17382,75,54,XOne,2014,Asia,Iran,4000,60,240000,172800
17383,76,54,PS4,2014,Asia,Iran,9000,60,540000,410400
17384,76,54,XOne,2014,Asia,Iran,2000,60,120000,72000
17385,76,54,Nintendo Switch,2014,Asia,Iran,2000,60,120000,74400
17386,76,54,PC,2014,Asia,Iran,200,60,12000,8040
17387,77,54,PS4,2014,Asia,Iran,11000,60,660000,574200
17388,77,54,Nintendo Switch,2014,Asia,Iran,5000,60,300000,246000
17389,77,54,XOne,2014,Asia,Iran,5000,60,300000,192000
17390,77,54,PC,2014,Asia,Iran,800,60,48000,34080
17391,100,54,PS4,2014,Asia,Iran,11000,60,660000,402600
17392,100,54,XOne,2014,Asia,Iran,3000,60,180000,115200
17393,78,54,PS4,2014,Asia,Iran,10000,60,600000,396000
17394,78,54,XOne,2014,Asia,Iran,6000,60,360000,309600
17395,78,54,PC,2014,Asia,Iran,500,60,30000,18600
17396,79,54,PS4,2014,Asia,Iran,7000,60,420000,310800
17397,79,54,Nintendo Switch,2014,Asia,Iran,6000,60,360000,241200
17398,80,54,PS4,2014,Asia,Iran,7000,60,420000,298200
17399,80,54,Nintendo Switch,2014,Asia,Iran,6000,60,360000,313200
17400,80,54,XOne,2014,Asia,Iran,5000,60,300000,189000
17401,81,54,PS4,2014,Asia,Iran,15000,60,900000,540000
17402,81,54,Nintendo Switch,2014,Asia,Iran,4000,60,240000,170400
17403,81,54,XOne,2014,Asia,Iran,4000,60,240000,211200
17404,81,54,PC,2014,Asia,Iran,1000,60,60000,47400
17405,82,54,PS4,2014,Asia,Iran,17000,60,1020000,897600
17406,82,54,XOne,2014,Asia,Iran,4000,60,240000,201600
17407,83,54,PS4,2014,Asia,Iran,17000,60,1020000,795600
17408,83,54,XOne,2014,Asia,Iran,4000,60,240000,187200
17409,83,54,PC,2014,Asia,Iran,1000,60,60000,40800
17410,84,54,XOne,2014,Asia,Iran,10000,60,600000,450000
17411,85,54,PS4,2014,Asia,Iran,19000,60,1140000,718200
17412,85,54,XOne,2014,Asia,Iran,5000,60,300000,258000
17413,86,54,Nintendo Switch,2014,Asia,Iran,9000,60,540000,464400
17414,87,54,Nintendo Switch,2014,Asia,Iran,10000,60,600000,366000
17415,88,54,PS4,2014,Asia,Iran,18000,60,1080000,691200
17416,88,54,XOne,2014,Asia,Iran,2000,60,120000,79200
17417,88,54,PC,2014,Asia,Iran,700,60,42000,36120
17418,89,54,XOne,2014,Asia,Iran,11000,60,660000,396000
17419,90,54,Nintendo Switch,2014,Asia,Iran,12000,60,720000,576000
17420,91,54,PS4,2014,Asia,Iran,24000,60,1440000,1137600
17421,91,54,XOne,2014,Asia,Iran,6000,60,360000,273600
17422,91,54,PC,2014,Asia,Iran,3000,60,180000,120600
17423,92,54,PS4,2014,Asia,Iran,26000,60,1560000,1279200
17424,92,54,XOne,2014,Asia,Iran,5000,60,300000,192000
17425,92,54,PC,2014,Asia,Iran,1000,60,60000,37200
17426,93,54,PS4,2014,Asia,Iran,27000,60,1620000,1425600
17427,93,54,XOne,2014,Asia,Iran,6000,60,360000,262800
17428,93,54,PC,2014,Asia,Iran,2000,60,120000,92400
17429,94,54,PS4,2014,Asia,Iran,31000,60,1860000,1246200
17430,95,54,PS4,2014,Asia,Iran,32000,60,1920000,1324800
17431,95,54,XOne,2014,Asia,Iran,9000,60,540000,405000
17432,95,54,PC,2014,Asia,Iran,6000,60,360000,306000
17433,96,54,PS4,2014,Asia,Iran,31000,60,1860000,1134600
17434,97,54,PS4,2014,Asia,Iran,40000,60,2400000,1560000
17435,97,54,XOne,2014,Asia,Iran,16000,60,960000,691200
17436,98,54,PS4,2014,Asia,Iran,43000,60,2580000,1625400
17437,98,54,XOne,2014,Asia,Iran,18000,60,1080000,928800
17438,99,54,PS4,2014,Asia,Iran,46000,60,2760000,1656000
17439,101,54,XOne,2014,Asia,Iran,27000,60,1620000,1198800
17440,101,54,PC,2014,Asia,Iran,4000,60,240000,208800
17441,102,54,PS4,2014,Asia,Iran,47000,60,2820000,1861200
17442,102,54,XOne,2014,Asia,Iran,12000,60,720000,496800
17443,102,54,PC,2014,Asia,Iran,3000,60,180000,117000
17444,103,54,PC,2014,Asia,Iran,23000,60,1380000,1228200
17445,104,54,XOne,2014,Asia,Iran,29000,60,1740000,1287600
17446,105,54,PS4,2014,Asia,Iran,62000,60,3720000,2492400
17447,105,54,XOne,2014,Asia,Iran,33000,60,1980000,1564200
17448,105,54,PC,2014,Asia,Iran,4000,60,240000,208800
17449,106,54,PS4,2014,Asia,Iran,63000,60,3780000,3024000
17450,106,54,XOne,2014,Asia,Iran,14000,60,840000,739200
17451,106,54,PC,2014,Asia,Iran,4000,60,240000,206400
17452,107,54,PS4,2014,Asia,Iran,92000,60,5520000,3643200
17453,107,54,XOne,2014,Asia,Iran,31000,60,1860000,1264800
17454,108,54,PS4,2014,Asia,Iran,90000,60,5400000,3240000
17455,108,54,XOne,2014,Asia,Iran,16000,60,960000,624000
17456,108,54,PC,2014,Asia,Iran,2000,60,120000,100800
17457,109,54,Nintendo Switch,2014,Asia,Iran,51000,60,3060000,2233800
17458,110,54,PS4,2014,Asia,Iran,123000,60,7380000,4723200
17459,110,54,XOne,2014,Asia,Iran,48000,60,2880000,2390400
17460,110,54,PC,2014,Asia,Iran,3000,60,180000,136800
17461,111,54,PS4,2015,Asia,Iran,48000,60,2880000,1987200
17462,111,54,XOne,2015,Asia,Iran,14000,60,840000,638400
17463,111,54,PC,2015,Asia,Iran,1000,60,60000,36000
17464,112,54,PS4,2015,Asia,Iran,5000,60,300000,192000
17465,112,54,Nintendo Switch,2015,Asia,Iran,4000,60,240000,187200
17466,112,54,XOne,2015,Asia,Iran,2000,60,120000,74400
17467,113,54,PS4,2015,Asia,Iran,6000,60,360000,252000
17468,113,54,Nintendo Switch,2015,Asia,Iran,5000,60,300000,186000
17469,113,54,XOne,2015,Asia,Iran,3000,60,180000,147600
17470,114,54,PS4,2015,Asia,Iran,11000,60,660000,508200
17471,114,54,XOne,2015,Asia,Iran,5000,60,300000,192000
17472,115,54,PS4,2015,Asia,Iran,12000,60,720000,633600
17473,115,54,Nintendo Switch,2015,Asia,Iran,5000,60,300000,234000
17474,115,54,XOne,2015,Asia,Iran,4000,60,240000,148800
17475,116,54,PS4,2015,Asia,Iran,14000,60,840000,663600
17476,116,54,XOne,2015,Asia,Iran,5000,60,300000,249000
17477,116,54,Nintendo Switch,2015,Asia,Iran,2000,60,120000,76800
17478,117,54,PS4,2015,Asia,Iran,14000,60,840000,529200
17479,117,54,XOne,2015,Asia,Iran,4000,60,240000,153600
17480,118,54,PS4,2015,Asia,Iran,14000,60,840000,571200
17481,118,54,XOne,2015,Asia,Iran,6000,60,360000,226800
17482,118,54,Nintendo Switch,2015,Asia,Iran,4000,60,240000,187200
17483,118,54,PC,2015,Asia,Iran,700,60,42000,32760
17484,119,54,PS4,2015,Asia,Iran,15000,60,900000,567000
17485,119,54,XOne,2015,Asia,Iran,6000,60,360000,244800
17486,119,54,PC,2015,Asia,Iran,2000,60,120000,103200
17487,123,54,PS4,2015,Asia,Iran,16000,60,960000,835200
17488,123,54,XOne,2015,Asia,Iran,2000,60,120000,75600
17489,123,54,PC,2015,Asia,Iran,1000,60,60000,44400
17490,120,54,PS4,2015,Asia,Iran,16000,60,960000,816000
17491,120,54,XOne,2015,Asia,Iran,3000,60,180000,138600
17492,121,54,PS4,2014,Asia,Iran,197000,60,11820000,9337800
17493,121,54,XOne,2014,Asia,Iran,47000,60,2820000,2143200
17494,121,54,PC,2015,Asia,Iran,9000,60,540000,469800
17495,122,54,PS4,2015,Asia,Iran,20000,60,1200000,1044000
17496,122,54,XOne,2015,Asia,Iran,5000,60,300000,264000
17497,124,54,XOne,2015,Asia,Iran,12000,60,720000,583200
17498,124,54,PC,2014,Asia,Iran,7000,60,420000,315000
17499,125,54,Nintendo Switch,2015,Asia,Iran,10000,60,600000,390000
17500,126,54,Nintendo Switch,2015,Asia,Iran,12000,60,720000,648000
17501,127,54,PS4,2015,Asia,Iran,26000,60,1560000,1060800
17502,128,54,PS4,2015,Asia,Iran,27000,60,1620000,1360800
17503,129,54,XOne,2015,Asia,Iran,14000,60,840000,739200
17504,130,54,PS4,2015,Asia,Iran,28000,60,1680000,1226400
17505,130,54,XOne,2015,Asia,Iran,8000,60,480000,422400
17506,130,54,PC,2015,Asia,Iran,1000,60,60000,51000
17507,131,54,PS4,2015,Asia,Iran,31000,60,1860000,1357800
17508,131,54,XOne,2015,Asia,Iran,12000,60,720000,547200
17509,132,54,PS4,2015,Asia,Iran,34000,60,2040000,1448400
17510,132,54,XOne,2015,Asia,Iran,12000,60,720000,576000
17511,132,54,PC,2015,Asia,Iran,2000,60,120000,74400
17512,133,54,PS4,2015,Asia,Iran,32000,60,1920000,1267200
17513,133,54,XOne,2015,Asia,Iran,11000,60,660000,475200
17514,133,54,PC,2015,Asia,Iran,1000,60,60000,42000
17515,134,54,PS4,2015,Asia,Iran,33000,60,1980000,1623600
17516,134,54,XOne,2015,Asia,Iran,12000,60,720000,468000
17517,134,54,PC,2015,Asia,Iran,2000,60,120000,79200
17518,135,54,PS4,2015,Asia,Iran,38000,60,2280000,1892400
17519,136,54,Nintendo Switch,2015,Asia,Iran,20000,60,1200000,828000
17520,137,54,PS4,2015,Asia,Iran,60000,60,3600000,3024000
17521,137,54,XOne,2015,Asia,Iran,26000,60,1560000,967200
17522,138,54,XOne,2015,Asia,Iran,34000,60,2040000,1366800
17523,139,54,PS4,2015,Asia,Iran,52000,60,3120000,2277600
17524,139,54,XOne,2015,Asia,Iran,11000,60,660000,488400
17525,139,54,PC,2015,Asia,Iran,2000,60,120000,85200
17526,140,54,PS4,2015,Asia,Iran,48000,60,2880000,1872000
17527,140,54,XOne,2015,Asia,Iran,7000,60,420000,277200
17528,140,54,PC,2015,Asia,Iran,600,60,36000,25200
17529,141,54,PS4,2015,Asia,Iran,69000,60,4140000,3353400
17530,141,54,XOne,2015,Asia,Iran,24000,60,1440000,892800
17531,141,54,PC,2015,Asia,Iran,1000,60,60000,38400
17532,142,54,PS4,2015,Asia,Iran,64000,60,3840000,2611200
17533,142,54,XOne,2015,Asia,Iran,14000,60,840000,655200
17534,142,54,PC,2015,Asia,Iran,1000,60,60000,36600
17535,143,54,PS4,2015,Asia,Iran,59000,60,3540000,3079800
17536,143,54,XOne,2015,Asia,Iran,11000,60,660000,475200
17537,143,54,PC,2015,Asia,Iran,5000,60,300000,255000
17538,144,54,Nintendo Switch,2015,Asia,Iran,26000,60,1560000,1279200
17539,145,54,XOne,2015,Asia,Iran,41000,60,2460000,1697400
17540,146,54,PS4,2015,Asia,Iran,76000,60,4560000,3420000
17541,147,54,PS4,2015,Asia,Iran,113000,60,6780000,4610400
17542,147,54,XOne,2015,Asia,Iran,38000,60,2280000,1710000
17543,147,54,PC,2015,Asia,Iran,10000,60,600000,366000
17544,148,54,PS4,2015,Asia,Iran,128000,60,7680000,5836800
17545,148,54,XOne,2015,Asia,Iran,24000,60,1440000,1252800
17546,148,54,PC,2015,Asia,Iran,1000,60,60000,46200
17547,150,54,XOne,2015,Asia,Iran,11000,60,660000,402600
17548,150,54,PC,2016,Asia,Iran,1000,60,60000,44400
17549,152,54,PS4,2016,Asia,Iran,22000,60,1320000,805200
17550,152,54,XOne,2016,Asia,Iran,4000,60,240000,199200
17551,152,54,PC,2016,Asia,Iran,300,60,18000,13860
17552,153,54,PS4,2016,Asia,Iran,8000,60,480000,388800
17553,153,54,XOne,2016,Asia,Iran,4000,60,240000,199200
17554,153,54,PC,2016,Asia,Iran,500,60,30000,23700
17555,149,54,PS4,2016,Asia,Iran,6000,60,360000,230400
17556,149,54,PC,2016,Asia,Iran,4000,60,240000,158400
17557,149,54,XOne,2016,Asia,Iran,1000,60,60000,45000
17558,154,54,PS4,2016,Asia,Iran,11000,60,660000,580800
17559,154,54,XOne,2016,Asia,Iran,2000,60,120000,75600
17560,154,54,Nintendo Switch,2016,Asia,Iran,1000,60,60000,48000
17561,155,54,PS4,2016,Asia,Iran,12000,60,720000,604800
17562,155,54,XOne,2016,Asia,Iran,3000,60,180000,115200
17563,155,54,Nintendo Switch,2016,Asia,Iran,2000,60,120000,102000
17564,156,54,PS4,2016,Asia,Iran,12000,60,720000,460800
17565,156,54,XOne,2016,Asia,Iran,5000,60,300000,228000
17566,156,54,PC,2016,Asia,Iran,1000,60,60000,51600
17567,157,54,PS4,2016,Asia,Iran,15000,60,900000,747000
17568,157,54,XOne,2016,Asia,Iran,4000,60,240000,189600
17569,158,54,Nintendo Switch,2016,Asia,Iran,8000,60,480000,398400
17570,159,54,Nintendo Switch,2016,Asia,Iran,9000,60,540000,372600
17571,160,54,XOne,2016,Asia,Iran,8000,60,480000,369600
17572,161,54,PS4,2016,Asia,Iran,18000,60,1080000,669600
17573,161,54,XOne,2016,Asia,Iran,3000,60,180000,156600
17574,162,54,PS4,2016,Asia,Iran,17000,60,1020000,612000
17575,162,54,XOne,2016,Asia,Iran,3000,60,180000,122400
17576,163,54,XOne,2016,Asia,Iran,12000,60,720000,568800
17577,151,54,PS4,2016,Asia,Iran,27000,60,1620000,1425600
17578,164,54,PS4,2016,Asia,Iran,32000,60,1920000,1612800
17579,164,54,XOne,2016,Asia,Iran,13000,60,780000,702000
17580,165,54,PS4,2016,Asia,Iran,28000,60,1680000,1092000
17581,165,54,XOne,2016,Asia,Iran,5000,60,300000,222000
17582,165,54,PC,2016,Asia,Iran,2000,60,120000,82800
17583,166,54,PS4,2016,Asia,Iran,34000,60,2040000,1570800
17584,166,54,XOne,2016,Asia,Iran,11000,60,660000,495000
17585,166,54,PC,2016,Asia,Iran,300,60,18000,12600
17586,167,54,PS4,2016,Asia,Iran,33000,60,1980000,1524600
17587,167,54,XOne,2016,Asia,Iran,10000,60,600000,438000
17588,167,54,PC,2016,Asia,Iran,4000,60,240000,146400
17589,168,54,PS4,2016,Asia,Iran,35000,60,2100000,1680000
17590,168,54,XOne,2016,Asia,Iran,8000,60,480000,432000
17591,168,54,PC,2016,Asia,Iran,1000,60,60000,41400
17592,169,54,PS4,2016,Asia,Iran,60000,60,3600000,2592000
17593,169,54,XOne,2016,Asia,Iran,20000,60,1200000,1068000
17594,169,54,PC,2016,Asia,Iran,4000,60,240000,208800
